D=2,N=1000
-16.3208 	-13.1943 
0.0384 	2.3345 
-2.2638 	-9.0238 
0.7727 	-1.2704 
-1.8850 	4.6516 
-2.0779 	-6.1517 
-2.5963 	-6.8757 
-7.9604 	11.3146 
-1.9254 	-2.0267 
-17.3504 	-10.2253 
-11.7527 	-9.3150 
-18.3097 	-13.4615 
-2.4140 	-6.8061 
-1.3185 	1.5523 
0.5144 	4.0003 
-17.9829 	11.4382 
-1.6122 	5.7284 
-8.2097 	-9.2642 
-3.6006 	-6.4958 
-1.8845 	1.8331 
-17.1793 	-11.0246 
-20.4561 	-12.1876 
-1.3449 	-0.0354 
1.5425 	1.1071 
-9.4150 	-8.2144 
-12.7655 	12.9105 
-8.7834 	-11.0125 
-5.7264 	-6.5034 
-0.4933 	-1.6798 
-2.6883 	8.2503 
1.1621 	-2.5912 
-0.9861 	-1.4568 
-7.3106 	7.7524 
-18.2237 	12.1729 
-5.2237 	10.9826 
-17.7568 	-12.9671 
-6.6029 	-11.4231 
-17.7719 	10.8620 
-0.8042 	-2.3023 
-4.3876 	8.3171 
0.4512 	-1.1583 
0.7384 	-2.2266 
-15.3733 	11.6204 
-10.4571 	-9.7135 
1.5850 	-0.3989 
-10.4149 	11.1191 
-20.4806 	-10.6767 
-14.5358 	-12.4226 
-3.1522 	-3.7554 
-2.0733 	5.4571 
-14.5850 	-10.5536 
-12.2378 	-10.3800 
-17.4400 	13.8292 
-12.9176 	12.6248 
-5.7792 	10.3081 
-2.9768 	5.3678 
-9.8426 	-9.5252 
-17.0952 	13.8678 
-5.9709 	7.2050 
-4.6986 	-7.9949 
-14.0435 	13.5250 
-11.9668 	-10.4428 
-9.5025 	8.4664 
0.1966 	3.6516 
-3.2185 	5.7582 
0.1389 	0.0814 
-19.1165 	-12.2875 
-11.1296 	12.1167 
-12.2304 	-9.4378 
-0.5763 	0.3635 
0.8361 	-5.0197 
-20.3993 	11.9648 
0.1316 	1.0533 
-6.2349 	-7.5558 
-0.1426 	-1.0729 
-20.4991 	-11.2987 
0.0887 	-0.4954 
-16.0300 	10.0137 
-14.0088 	9.6386 
0.2898 	3.0398 
-8.7080 	9.4729 
1.4114 	-0.1540 
-0.2142 	-3.3546 
-14.0569 	10.6403 
-14.3362 	12.6501 
-17.9556 	13.1150 
-16.5747 	9.6654 
-0.3091 	4.4118 
1.4379 	3.8277 
-12.9214 	-8.9751 
-7.3824 	10.4810 
-8.8635 	-9.0323 
-2.7231 	5.9421 
-19.5922 	13.6217 
-4.9692 	-8.1089 
-11.2609 	11.9582 
-18.9160 	10.8189 
-0.6464 	-2.0358 
-8.4934 	-10.0101 
-3.2055 	-5.9570 
-5.1393 	9.0913 
-1.7021 	-2.7487 
-7.8025 	9.7129 
-1.5874 	-3.1467 
-8.2979 	9.4947 
-2.0434 	-6.0982 
-2.6574 	2.7181 
-6.6159 	7.4411 
0.9217 	-0.9761 
-10.2434 	12.6053 
-4.5641 	8.7135 
-16.1934 	10.0098 
-2.4596 	2.1889 
-11.2936 	-9.6811 
-2.7238 	-5.5368 
-3.1215 	6.5798 
-1.2356 	-3.5505 
-1.7330 	-5.8861 
-3.5475 	7.3678 
-10.8836 	10.0387 
-16.4283 	-13.2646 
-1.3556 	0.8115 
-19.0253 	-13.3417 
-2.0843 	1.0857 
-15.8131 	-10.6995 
-6.1572 	-7.6947 
1.7803 	1.9851 
-19.7678 	11.2771 
-6.1299 	10.4381 
-0.9814 	2.8341 
-13.0933 	-10.6858 
-16.2563 	-11.1117 
-2.3816 	-6.3538 
-0.5796 	1.8660 
-8.3662 	-8.3511 
-3.2497 	6.7154 
-3.1112 	-6.3379 
-0.5159 	4.7931 
-13.4222 	9.6007 
0.8165 	2.2567 
-18.2622 	11.1757 
-0.3236 	-3.6369 
-17.0347 	-10.9993 
-8.3062 	10.7691 
-17.6181 	11.9535 
-2.1970 	3.2712 
-1.4202 	5.4420 
-16.7675 	-9.9776 
-1.0991 	-6.4693 
-4.6851 	-8.9882 
-11.8791 	9.8429 
-0.5758 	-0.0783 
-13.9514 	-10.3113 
-1.2896 	-5.4433 
-0.0641 	2.0763 
-3.5563 	5.9558 
-20.4798 	-13.2838 
-4.0698 	-9.1669 
-2.3798 	5.2751 
-0.4289 	4.0173 
1.0590 	-3.7747 
-5.2433 	-8.2117 
-1.6969 	1.6800 
-1.3652 	-5.1488 
-20.1238 	-12.0632 
-12.3525 	-11.0644 
-1.1321 	2.3273 
-5.2704 	6.4809 
-9.0396 	-9.7670 
1.3219 	0.6322 
0.1555 	-0.1739 
-10.9250 	10.1695 
-13.4085 	11.9180 
-3.4472 	7.0106 
-19.0499 	-10.6171 
-15.8037 	10.0535 
-4.0658 	9.9905 
-0.6360 	3.6284 
-2.8649 	-4.2833 
-15.1895 	13.4242 
-19.4486 	11.8430 
-4.5455 	6.5491 
-16.9182 	-11.4344 
-14.0342 	-9.6341 
-5.7120 	-8.7625 
-1.0104 	-3.9063 
-2.9999 	-5.2639 
-7.9596 	10.5265 
-2.5102 	-8.0551 
-7.3905 	9.0626 
-14.5496 	-12.7518 
-17.4319 	13.7338 
-1.2799 	4.5842 
-10.5146 	-9.7635 
-13.4246 	10.3478 
-7.3889 	-7.7408 
0.7605 	1.6075 
-3.4207 	5.4498 
-2.5139 	-4.0489 
-8.9639 	8.5473 
-2.7780 	-8.4049 
-5.8566 	7.3506 
-9.6014 	9.2112 
-1.1615 	4.5861 
-17.7453 	-13.3878 
-1.5265 	-6.3931 
-4.7833 	-7.5960 
-19.9040 	-10.5777 
0.3468 	2.3275 
-5.5370 	7.7666 
-12.9311 	-11.0401 
0.1202 	2.6824 
-4.0786 	-7.1835 
0.0168 	-5.5044 
-10.0027 	-9.2685 
-0.2359 	4.6194 
-17.7705 	-12.4646 
-4.7713 	6.0163 
-16.7975 	10.5733 
-2.7800 	5.8936 
-9.6703 	-9.5662 
-7.6359 	-9.7400 
-1.2832 	7.9686 
-15.9246 	-10.5615 
-3.2757 	-5.9066 
-16.6635 	12.1478 
-2.3468 	-5.5694 
-2.1890 	6.5455 
-10.7838 	10.5974 
-16.0131 	13.3040 
-9.6961 	-9.2756 
-11.7280 	-12.7696 
-17.9665 	13.7450 
-6.6558 	6.5191 
-15.4026 	10.4814 
-4.0241 	5.9130 
-0.2023 	3.4583 
-3.8686 	-6.3319 
-1.9265 	2.3958 
-12.2674 	-10.0126 
-9.4630 	8.7150 
-11.7809 	10.3380 
-5.6191 	10.6105 
-2.6097 	-5.4823 
